Name,SHENZHEN SE COMPOSITE - PRICE INDEX,,,,,,,,
CURRENCY,CH,,,,,,,,
11/04/2001,645.96,,,,,,,,
12/04/2001,646.522,,,,,,,,
13/04/2001,648.657,,,,,,,,
16/04/2001,655.238,,,,,,,,
17/04/2001,656.508,,,,,,,,
18/04/2001,654.296,,,,,,,,
19/04/2001,653.348,,,,,,,,
20/04/2001,647.583,,,,,,,,
23/04/2001,645.347,,,,,,,,
24/04/2001,649.026,,,,,,,,
25/04/2001,636.049,,,,,,,,
26/04/2001,631.941,,,,,,,,
27/04/2001,635.049,,,,,,,,
30/04/2001,636.317,,,,,,,,
01/05/2001,636.317,,,,,,,,
02/05/2001,636.317,,,,,,,,
03/05/2001,636.317,,,,,,,,
04/05/2001,636.317,,,,,,,,
07/05/2001,636.317,,,,,,,,
08/05/2001,641.862,,,,,,,,
09/05/2001,641.271,,,,,,,,
10/05/2001,644.117,,,,,,,,
11/05/2001,645.817,,,,,,,,
14/05/2001,650.6,,,,,,,,
15/05/2001,653.333,,,,,,,,
16/05/2001,656.11,,,,,,,,
17/05/2001,653.535,,,,,,,,
18/05/2001,656.878,,,,,,,,
21/05/2001,660.004,,,,,,,,
22/05/2001,659.564,,,,,,,,
23/05/2001,655.818,,,,,,,,
24/05/2001,656.141,,,,,,,,
25/05/2001,655.221,,,,,,,,
28/05/2001,650.64,,,,,,,,
29/05/2001,649.908,,,,,,,,
30/05/2001,658.48,,,,,,,,
31/05/2001,659.362,,,,,,,,
01/06/2001,659.636,,,,,,,,
04/06/2001,658.643,,,,,,,,
05/06/2001,660.087,,,,,,,,
06/06/2001,663.782,,,,,,,,
07/06/2001,660.283,,,,,,,,
08/06/2001,658.288,,,,,,,,
11/06/2001,656.297,,,,,,,,
12/06/2001,659.304,,,,,,,,
13/06/2001,664.853,,,,,,,,
14/06/2001,653.641,,,,,,,,
15/06/2001,657.464,,,,,,,,
18/06/2001,645.228,,,,,,,,
19/06/2001,646.752,,,,,,,,
20/06/2001,643.957,,,,,,,,
21/06/2001,650.697,,,,,,,,
22/06/2001,656.356,,,,,,,,
25/06/2001,662.47,,,,,,,,
26/06/2001,663.102,,,,,,,,
27/06/2001,662.028,,,,,,,,
28/06/2001,658.34,,,,,,,,
29/06/2001,658.272,,,,,,,,
02/07/2001,654.168,,,,,,,,
03/07/2001,655.511,,,,,,,,
04/07/2001,653.417,,,,,,,,
05/07/2001,646.71,,,,,,,,
06/07/2001,643.034,,,,,,,,
09/07/2001,643.41,,,,,,,,
10/07/2001,650.345,,,,,,,,
11/07/2001,643.675,,,,,,,,
12/07/2001,643.595,,,,,,,,
13/07/2001,642.689,,,,,,,,
16/07/2001,638.699,,,,,,,,
17/07/2001,635.831,,,,,,,,
18/07/2001,637.366,,,,,,,,
19/07/2001,636.784,,,,,,,,
20/07/2001,644.905,,,,,,,,
23/07/2001,643.799,,,,,,,,
24/07/2001,633.428,,,,,,,,
25/07/2001,626.48,,,,,,,,
26/07/2001,619.538,,,,,,,,
27/07/2001,611.507,,,,,,,,
30/07/2001,577.884,,,,,,,,
31/07/2001,566.505,,,,,,,,
01/08/2001,587.282,,,,,,,,
02/08/2001,578.434,,,,,,,,
03/08/2001,579.358,,,,,,,,
06/08/2001,557.505,,,,,,,,
07/08/2001,564.138,,,,,,,,
08/08/2001,562.028,,,,,,,,
09/08/2001,572.813,,,,,,,,
10/08/2001,580.948,,,,,,,,
13/08/2001,581.385,,,,,,,,
14/08/2001,575.421,,,,,,,,
15/08/2001,578.365,,,,,,,,
16/08/2001,570.529,,,,,,,,
17/08/2001,570.623,,,,,,,,
20/08/2001,575.333,,,,,,,,
21/08/2001,578.481,,,,,,,,
22/08/2001,569.926,,,,,,,,
23/08/2001,571.358,,,,,,,,
24/08/2001,566.129,,,,,,,,
27/08/2001,547.263,,,,,,,,
28/08/2001,552.449,,,,,,,,
29/08/2001,553.879,,,,,,,,
30/08/2001,549.691,,,,,,,,
31/08/2001,548.478,,,,,,,,
03/09/2001,543.389,,,,,,,,
04/09/2001,557.569,,,,,,,,
05/09/2001,558.617,,,,,,,,
06/09/2001,556.456,,,,,,,,
07/09/2001,538.969,,,,,,,,
10/09/2001,552.277,,,,,,,,
11/09/2001,552.981,,,,,,,,
12/09/2001,545.763,,,,,,,,
13/09/2001,542.91,,,,,,,,
14/09/2001,534.794,,,,,,,,
17/09/2001,521.562,,,,,,,,
18/09/2001,525.948,,,,,,,,
19/09/2001,532.93,,,,,,,,
20/09/2001,531.041,,,,,,,,
21/09/2001,526.288,,,,,,,,
24/09/2001,522.472,,,,,,,,
25/09/2001,521.419,,,,,,,,
26/09/2001,514.433,,,,,,,,
27/09/2001,512.946,,,,,,,,
28/09/2001,512.968,,,,,,,,
01/10/2001,512.968,,,,,,,,
02/10/2001,512.968,,,,,,,,
03/10/2001,512.968,,,,,,,,
04/10/2001,512.968,,,,,,,,
05/10/2001,512.968,,,,,,,,
08/10/2001,500.995,,,,,,,,
09/10/2001,506.735,,,,,,,,
10/10/2001,488.704,,,,,,,,
11/10/2001,475.345,,,,,,,,
12/10/2001,488.66,,,,,,,,
15/10/2001,487.903,,,,,,,,
16/10/2001,479.421,,,,,,,,
17/10/2001,475.915,,,,,,,,
18/10/2001,467.264,,,,,,,,
19/10/2001,452.794,,,,,,,,
22/10/2001,439.363,,,,,,,,
23/10/2001,481.912,,,,,,,,
24/10/2001,498.661,,,,,,,,
25/10/2001,485.03,,,,,,,,
26/10/2001,484.23,,,,,,,,
29/10/2001,490.67,,,,,,,,
30/10/2001,485.64,,,,,,,,
31/10/2001,486.86,,,,,,,,
01/11/2001,492.05,,,,,,,,
02/11/2001,488.61,,,,,,,,
05/11/2001,484.17,,,,,,,,
06/11/2001,482.13,,,,,,,,
07/11/2001,457.67,,,,,,,,
08/11/2001,461.96,,,,,,,,
09/11/2001,469.29,,,,,,,,
12/11/2001,466.634,,,,,,,,
13/11/2001,464.445,,,,,,,,
14/11/2001,464.909,,,,,,,,
15/11/2001,465.611,,,,,,,,
16/11/2001,472.897,,,,,,,,
19/11/2001,478.845,,,,,,,,
20/11/2001,488.242,,,,,,,,
21/11/2001,491.145,,,,,,,,
22/11/2001,495.048,,,,,,,,
23/11/2001,494.146,,,,,,,,
26/11/2001,491.705,,,,,,,,
27/11/2001,497.036,,,,,,,,
28/11/2001,502.188,,,,,,,,
29/11/2001,502.138,,,,,,,,
30/11/2001,507.013,,,,,,,,
03/12/2001,512.368,,,,,,,,
04/12/2001,515.277,,,,,,,,
05/12/2001,505.878,,,,,,,,
06/12/2001,509.137,,,,,,,,
07/12/2001,509.307,,,,,,,,
10/12/2001,509.023,,,,,,,,
11/12/2001,503.078,,,,,,,,
12/12/2001,498.329,,,,,,,,
13/12/2001,489.847,,,,,,,,
14/12/2001,486.04,,,,,,,,
17/12/2001,483.218,,,,,,,,
18/12/2001,490.26,,,,,,,,
19/12/2001,485.416,,,,,,,,
20/12/2001,473.652,,,,,,,,
21/12/2001,476.375,,,,,,,,
24/12/2001,476.375,,,,,,,,
25/12/2001,476.375,,,,,,,,
26/12/2001,474.514,,,,,,,,
27/12/2001,472.158,,,,,,,,
28/12/2001,474.427,,,,,,,,
31/12/2001,475.943,,,,,,,,
01/01/2002,475.943,,,,,,,,
02/01/2002,475.943,,,,,,,,
03/01/2002,475.943,,,,,,,,
04/01/2002,470.761,,,,,,,,
07/01/2002,460.785,,,,,,,,
08/01/2002,461.24,,,,,,,,
09/01/2002,447.616,,,,,,,,
10/01/2002,451.376,,,,,,,,
11/01/2002,438.606,,,,,,,,
14/01/2002,421.683,,,,,,,,
15/01/2002,420.998,,,,,,,,
16/01/2002,418.464,,,,,,,,
17/01/2002,397.385,,,,,,,,
18/01/2002,393.882,,,,,,,,
21/01/2002,375.298,,,,,,,,
22/01/2002,371.791,,,,,,,,
23/01/2002,397.95,,,,,,,,
24/01/2002,402.197,,,,,,,,
25/01/2002,403.74,,,,,,,,
28/01/2002,377.135,,,,,,,,
29/01/2002,388.123,,,,,,,,
30/01/2002,391.773,,,,,,,,
31/01/2002,419.937,,,,,,,,
01/02/2002,418.648,,,,,,,,
04/02/2002,427.809,,,,,,,,
05/02/2002,430.283,,,,,,,,
06/02/2002,418.222,,,,,,,,
07/02/2002,428.513,,,,,,,,
08/02/2002,427.306,,,,,,,,
11/02/2002,427.306,,,,,,,,
12/02/2002,427.306,,,,,,,,
13/02/2002,427.306,,,,,,,,
14/02/2002,427.306,,,,,,,,
15/02/2002,427.306,,,,,,,,
18/02/2002,427.306,,,,,,,,
19/02/2002,427.306,,,,,,,,
20/02/2002,427.306,,,,,,,,
21/02/2002,427.306,,,,,,,,
22/02/2002,427.306,,,,,,,,
25/02/2002,435.614,,,,,,,,
26/02/2002,436.823,,,,,,,,
27/02/2002,438.084,,,,,,,,
28/02/2002,434.266,,,,,,,,
01/03/2002,426.878,,,,,,,,
04/03/2002,434.477,,,,,,,,
05/03/2002,445.874,,,,,,,,
06/03/2002,451.627,,,,,,,,
07/03/2002,466.354,,,,,,,,
08/03/2002,476.214,,,,,,,,
11/03/2002,486.958,,,,,,,,
12/03/2002,478.29,,,,,,,,
13/03/2002,469.356,,,,,,,,
14/03/2002,484.261,,,,,,,,
15/03/2002,470.937,,,,,,,,
18/03/2002,472.272,,,,,,,,
19/03/2002,482.272,,,,,,,,
20/03/2002,486.667,,,,,,,,
21/03/2002,488.047,,,,,,,,
22/03/2002,482.958,,,,,,,,
25/03/2002,484.937,,,,,,,,
26/03/2002,476.965,,,,,,,,
27/03/2002,480.028,,,,,,,,
28/03/2002,480.644,,,,,,,,
29/03/2002,466.544,,,,,,,,
01/04/2002,469.371,,,,,,,,
02/04/2002,462.207,,,,,,,,
03/04/2002,464.236,,,,,,,,
04/04/2002,476.605,,,,,,,,
05/04/2002,475.715,,,,,,,,
08/04/2002,476.772,,,,,,,,
09/04/2002,485.14,,,,,,,,
10/04/2002,487.257,,,,,,,,
11/04/2002,479.183,,,,,,,,
12/04/2002,482.106,,,,,,,,
15/04/2002,479.629,,,,,,,,
16/04/2002,478.386,,,,,,,,
17/04/2002,478.19,,,,,,,,
18/04/2002,472.184,,,,,,,,
19/04/2002,473.353,,,,,,,,
22/04/2002,471.584,,,,,,,,
23/04/2002,470.013,,,,,,,,
24/04/2002,465.839,,,,,,,,
25/04/2002,467.338,,,,,,,,
26/04/2002,475.535,,,,,,,,
29/04/2002,484.278,,,,,,,,
30/04/2002,485.282,,,,,,,,
01/05/2002,485.282,,,,,,,,
02/05/2002,485.282,,,,,,,,
03/05/2002,485.282,,,,,,,,
06/05/2002,485.282,,,,,,,,
07/05/2002,485.282,,,,,,,,
08/05/2002,481.61,,,,,,,,
09/05/2002,483.709,,,,,,,,
10/05/2002,479.813,,,,,,,,
13/05/2002,475.109,,,,,,,,
14/05/2002,473.415,,,,,,,,
15/05/2002,469.089,,,,,,,,
16/05/2002,453.226,,,,,,,,
17/05/2002,458.747,,,,,,,,
20/05/2002,453.376,,,,,,,,
21/05/2002,469.055,,,,,,,,
22/05/2002,462.773,,,,,,,,
23/05/2002,464.904,,,,,,,,
24/05/2002,458.278,,,,,,,,
27/05/2002,459.447,,,,,,,,
28/05/2002,460.159,,,,,,,,
29/05/2002,450.049,,,,,,,,
30/05/2002,449.871,,,,,,,,
31/05/2002,447.564,,,,,,,,
03/06/2002,437.072,,,,,,,,
04/06/2002,440.149,,,,,,,,
05/06/2002,429.469,,,,,,,,
06/06/2002,448.536,,,,,,,,
07/06/2002,452.865,,,,,,,,
10/06/2002,449.552,,,,,,,,
11/06/2002,453.453,,,,,,,,
12/06/2002,451.153,,,,,,,,
13/06/2002,446.938,,,,,,,,
14/06/2002,441.412,,,,,,,,
17/06/2002,442.602,,,,,,,,
18/06/2002,453.019,,,,,,,,
19/06/2002,448.125,,,,,,,,
20/06/2002,452.16,,,,,,,,
21/06/2002,469.838,,,,,,,,
24/06/2002,512.375,,,,,,,,
25/06/2002,507.559,,,,,,,,
26/06/2002,510.328,,,,,,,,
27/06/2002,509.76,,,,,,,,
28/06/2002,506.996,,,,,,,,
01/07/2002,502.113,,,,,,,,
02/07/2002,507.536,,,,,,,,
03/07/2002,509.169,,,,,,,,
04/07/2002,503.89,,,,,,,,
05/07/2002,505.97,,,,,,,,
08/07/2002,510.141,,,,,,,,
09/07/2002,508.342,,,,,,,,
10/07/2002,499.584,,,,,,,,
11/07/2002,500.311,,,,,,,,
12/07/2002,500.538,,,,,,,,
15/07/2002,496.426,,,,,,,,
16/07/2002,497.253,,,,,,,,
17/07/2002,500.931,,,,,,,,
18/07/2002,501.869,,,,,,,,
19/07/2002,503.713,,,,,,,,
22/07/2002,495.904,,,,,,,,
23/07/2002,493.675,,,,,,,,
24/07/2002,491.905,,,,,,,,
25/07/2002,489.357,,,,,,,,
26/07/2002,487.423,,,,,,,,
29/07/2002,490.189,,,,,,,,
30/07/2002,491.216,,,,,,,,
31/07/2002,486.658,,,,,,,,
01/08/2002,487.23,,,,,,,,
02/08/2002,488.905,,,,,,,,
05/08/2002,487.16,,,,,,,,
06/08/2002,492.233,,,,,,,,
07/08/2002,490.817,,,,,,,,
08/08/2002,488.096,,,,,,,,
09/08/2002,484.856,,,,,,,,
12/08/2002,481.748,,,,,,,,
13/08/2002,482.333,,,,,,,,
14/08/2002,486.137,,,,,,,,
15/08/2002,482.79,,,,,,,,
16/08/2002,485.899,,,,,,,,
19/08/2002,484.631,,,,,,,,
20/08/2002,491.459,,,,,,,,
21/08/2002,492.229,,,,,,,,
22/08/2002,496.941,,,,,,,,
23/08/2002,495.662,,,,,,,,
26/08/2002,492.08,,,,,,,,
27/08/2002,495.655,,,,,,,,
28/08/2002,494.304,,,,,,,,
29/08/2002,490.591,,,,,,,,
30/08/2002,491.014,,,,,,,,
02/09/2002,492.131,,,,,,,,
03/09/2002,493.651,,,,,,,,
04/09/2002,491.026,,,,,,,,
05/09/2002,484.906,,,,,,,,
06/09/2002,482.533,,,,,,,,
09/09/2002,478.489,,,,,,,,
10/09/2002,479.256,,,,,,,,
11/09/2002,477.399,,,,,,,,
12/09/2002,479.002,,,,,,,,
13/09/2002,477.835,,,,,,,,
16/09/2002,470.759,,,,,,,,
17/09/2002,469.974,,,,,,,,
18/09/2002,466.687,,,,,,,,
19/09/2002,476.002,,,,,,,,
20/09/2002,470.83,,,,,,,,
23/09/2002,470.856,,,,,,,,
24/09/2002,468.547,,,,,,,,
25/09/2002,468.305,,,,,,,,
26/09/2002,464.456,,,,,,,,
27/09/2002,462.65,,,,,,,,
30/09/2002,462.65,,,,,,,,
01/10/2002,462.65,,,,,,,,
02/10/2002,462.65,,,,,,,,
03/10/2002,462.65,,,,,,,,
04/10/2002,462.65,,,,,,,,
07/10/2002,462.65,,,,,,,,
08/10/2002,457.804,,,,,,,,
09/10/2002,448.846,,,,,,,,
10/10/2002,446.862,,,,,,,,
11/10/2002,446.272,,,,,,,,
14/10/2002,448.532,,,,,,,,
15/10/2002,447.314,,,,,,,,
16/10/2002,451.454,,,,,,,,
17/10/2002,443.566,,,,,,,,
18/10/2002,444.742,,,,,,,,
21/10/2002,445.952,,,,,,,,
22/10/2002,452.63,,,,,,,,
23/10/2002,453.209,,,,,,,,
24/10/2002,449.351,,,,,,,,
25/10/2002,444.11,,,,,,,,
28/10/2002,437.328,,,,,,,,
29/10/2002,440.015,,,,,,,,
30/10/2002,439.814,,,,,,,,
31/10/2002,439.649,,,,,,,,
01/11/2002,440.353,,,,,,,,
04/11/2002,447.058,,,,,,,,
05/11/2002,454.31,,,,,,,,
06/11/2002,451.906,,,,,,,,
07/11/2002,451.379,,,,,,,,
08/11/2002,439.397,,,,,,,,
11/11/2002,434.565,,,,,,,,
12/11/2002,424.556,,,,,,,,
13/11/2002,426.54,,,,,,,,
14/11/2002,417.43,,,,,,,,
15/11/2002,419.352,,,,,,,,
18/11/2002,414.497,,,,,,,,
19/11/2002,418.252,,,,,,,,
20/11/2002,407.171,,,,,,,,
21/11/2002,393.996,,,,,,,,
22/11/2002,394.597,,,,,,,,
25/11/2002,396.439,,,,,,,,
26/11/2002,387.587,,,,,,,,
27/11/2002,391.255,,,,,,,,
28/11/2002,402.489,,,,,,,,
29/11/2002,408.577,,,,,,,,
02/12/2002,396.713,,,,,,,,
03/12/2002,401.03,,,,,,,,
04/12/2002,402.626,,,,,,,,
05/12/2002,400.198,,,,,,,,
06/12/2002,400.151,,,,,,,,
09/12/2002,398.782,,,,,,,,
10/12/2002,393.4,,,,,,,,
11/12/2002,391.495,,,,,,,,
12/12/2002,394.318,,,,,,,,
13/12/2002,399.172,,,,,,,,
16/12/2002,403.039,,,,,,,,
17/12/2002,406.704,,,,,,,,
18/12/2002,404.313,,,,,,,,
19/12/2002,405.73,,,,,,,,
20/12/2002,410.274,,,,,,,,
23/12/2002,410.502,,,,,,,,
24/12/2002,411.086,,,,,,,,
25/12/2002,408.171,,,,,,,,
26/12/2002,395.519,,,,,,,,
27/12/2002,395.681,,,,,,,,
30/12/2002,391.695,,,,,,,,
31/12/2002,388.755,,,,,,,,
01/01/2003,388.755,,,,,,,,
02/01/2003,380.436,,,,,,,,
03/01/2003,381.412,,,,,,,,
06/01/2003,387.16,,,,,,,,
07/01/2003,386.141,,,,,,,,
08/01/2003,395.906,,,,,,,,
09/01/2003,402.92,,,,,,,,
10/01/2003,398.893,,,,,,,,
13/01/2003,400.829,,,,,,,,
14/01/2003,419.459,,,,,,,,
15/01/2003,416.342,,,,,,,,
16/01/2003,423.496,,,,,,,,
17/01/2003,421.906,,,,,,,,
20/01/2003,424.358,,,,,,,,
21/01/2003,416.273,,,,,,,,
22/01/2003,418.765,,,,,,,,
23/01/2003,414.865,,,,,,,,
24/01/2003,420.427,,,,,,,,
27/01/2003,425.932,,,,,,,,
28/01/2003,426.993,,,,,,,,
29/01/2003,426.632,,,,,,,,
30/01/2003,426.632,,,,,,,,
31/01/2003,426.632,,,,,,,,
03/02/2003,426.632,,,,,,,,
04/02/2003,426.632,,,,,,,,
05/02/2003,426.632,,,,,,,,
06/02/2003,426.632,,,,,,,,
07/02/2003,426.632,,,,,,,,
10/02/2003,422.524,,,,,,,,
11/02/2003,427.066,,,,,,,,
12/02/2003,432.219,,,,,,,,
13/02/2003,430.41,,,,,,,,
14/02/2003,431.848,,,,,,,,
17/02/2003,428.498,,,,,,,,
18/02/2003,428.634,,,,,,,,
19/02/2003,432.319,,,,,,,,
20/02/2003,431.892,,,,,,,,
21/02/2003,423.07,,,,,,,,
24/02/2003,423.635,,,,,,,,
25/02/2003,432.05,,,,,,,,
26/02/2003,432.032,,,,,,,,
27/02/2003,431.637,,,,,,,,
28/02/2003,431.293,,,,,,,,
03/03/2003,433.607,,,,,,,,
04/03/2003,433.42,,,,,,,,
05/03/2003,431.672,,,,,,,,
06/03/2003,426.035,,,,,,,,
07/03/2003,424.958,,,,,,,,
10/03/2003,416.809,,,,,,,,
11/03/2003,416.867,,,,,,,,
12/03/2003,418.855,,,,,,,,
13/03/2003,416.385,,,,,,,,
14/03/2003,417.265,,,,,,,,
17/03/2003,416.916,,,,,,,,
18/03/2003,413.42,,,,,,,,
19/03/2003,414.579,,,,,,,,
20/03/2003,412.297,,,,,,,,
21/03/2003,416.474,,,,,,,,
24/03/2003,416.992,,,,,,,,
25/03/2003,412.725,,,,,,,,
26/03/2003,410.332,,,,,,,,
27/03/2003,420.045,,,,,,,,
28/03/2003,419.147,,,,,,,,
31/03/2003,423.815,,,,,,,,
01/04/2003,426.819,,,,,,,,
02/04/2003,426.417,,,,,,,,
03/04/2003,424.598,,,,,,,,
04/04/2003,426.305,,,,,,,,
07/04/2003,423.028,,,,,,,,
08/04/2003,421.489,,,,,,,,
09/04/2003,425.827,,,,,,,,
10/04/2003,428.942,,,,,,,,
11/04/2003,434.749,,,,,,,,
14/04/2003,444.811,,,,,,,,
15/04/2003,449.423,,,,,,,,
16/04/2003,443.653,,,,,,,,
17/04/2003,445.781,,,,,,,,
18/04/2003,444.382,,,,,,,,
21/04/2003,437.3,,,,,,,,
22/04/2003,437.907,,,,,,,,
23/04/2003,432.412,,,,,,,,
24/04/2003,420.676,,,,,,,,
25/04/2003,415.093,,,,,,,,
28/04/2003,425.452,,,,,,,,
29/04/2003,418.576,,,,,,,,
30/04/2003,418.668,,,,,,,,
01/05/2003,418.668,,,,,,,,
02/05/2003,418.668,,,,,,,,
05/05/2003,418.668,,,,,,,,
06/05/2003,418.668,,,,,,,,
07/05/2003,418.668,,,,,,,,
08/05/2003,418.668,,,,,,,,
09/05/2003,418.668,,,,,,,,
12/05/2003,418.65,,,,,,,,
13/05/2003,406.508,,,,,,,,
14/05/2003,415.956,,,,,,,,
15/05/2003,426.953,,,,,,,,
16/05/2003,427.309,,,,,,,,
19/05/2003,429.943,,,,,,,,
20/05/2003,426.283,,,,,,,,
21/05/2003,425.859,,,,,,,,
22/05/2003,428.819,,,,,,,,
23/05/2003,433.43,,,,,,,,
26/05/2003,436.311,,,,,,,,
27/05/2003,437.477,,,,,,,,
28/05/2003,434.068,,,,,,,,
29/05/2003,438.952,,,,,,,,
30/05/2003,441.192,,,,,,,,
02/06/2003,441.998,,,,,,,,
03/06/2003,437.079,,,,,,,,
04/06/2003,437.604,,,,,,,,
05/06/2003,432.561,,,,,,,,
06/06/2003,426.208,,,,,,,,
09/06/2003,422.103,,,,,,,,
10/06/2003,424.97,,,,,,,,
11/06/2003,431.808,,,,,,,,
12/06/2003,430.736,,,,,,,,
13/06/2003,432.004,,,,,,,,
16/06/2003,430.668,,,,,,,,
17/06/2003,429.156,,,,,,,,
18/06/2003,429.114,,,,,,,,
19/06/2003,424.075,,,,,,,,
20/06/2003,422.003,,,,,,,,
23/06/2003,416.552,,,,,,,,
24/06/2003,417.757,,,,,,,,
25/06/2003,414.271,,,,,,,,
26/06/2003,416.644,,,,,,,,
27/06/2003,410.501,,,,,,,,
30/06/2003,407.357,,,,,,,,
01/07/2003,405.575,,,,,,,,
02/07/2003,408.461,,,,,,,,
03/07/2003,410.257,,,,,,,,
04/07/2003,409.967,,,,,,,,
07/07/2003,410.217,,,,,,,,
08/07/2003,413.56,,,,,,,,
09/07/2003,411.104,,,,,,,,
10/07/2003,418.05,,,,,,,,
11/07/2003,416.922,,,,,,,,
14/07/2003,415.576,,,,,,,,
15/07/2003,416.579,,,,,,,,
16/07/2003,417.658,,,,,,,,
17/07/2003,419.028,,,,,,,,
18/07/2003,409.54,,,,,,,,
21/07/2003,404.929,,,,,,,,
22/07/2003,407.054,,,,,,,,
23/07/2003,408.604,,,,,,,,
24/07/2003,405.344,,,,,,,,
25/07/2003,400.835,,,,,,,,
28/07/2003,398.714,,,,,,,,
29/07/2003,400.969,,,,,,,,
30/07/2003,400.96,,,,,,,,
31/07/2003,401.196,,,,,,,,
01/08/2003,402.1,,,,,,,,
04/08/2003,407.19,,,,,,,,
05/08/2003,407.5,,,,,,,,
06/08/2003,406.989,,,,,,,,
07/08/2003,406.918,,,,,,,,
08/08/2003,401.745,,,,,,,,
11/08/2003,403.265,,,,,,,,
12/08/2003,405.463,,,,,,,,
13/08/2003,400.622,,,,,,,,
14/08/2003,398.734,,,,,,,,
15/08/2003,398.448,,,,,,,,
18/08/2003,397.235,,,,,,,,
19/08/2003,398.122,,,,,,,,
20/08/2003,395.868,,,,,,,,
21/08/2003,395.615,,,,,,,,
22/08/2003,395.652,,,,,,,,
25/08/2003,391.074,,,,,,,,
26/08/2003,392.294,,,,,,,,
27/08/2003,392.384,,,,,,,,
28/08/2003,389.598,,,,,,,,
29/08/2003,391.715,,,,,,,,
01/09/2003,398.885,,,,,,,,
02/09/2003,398.047,,,,,,,,
03/09/2003,398.983,,,,,,,,
04/09/2003,398.18,,,,,,,,
05/09/2003,393.524,,,,,,,,
08/09/2003,391.748,,,,,,,,
09/09/2003,390.483,,,,,,,,
10/09/2003,391.074,,,,,,,,
11/09/2003,391.32,,,,,,,,
12/09/2003,387.035,,,,,,,,
15/09/2003,382.929,,,,,,,,
16/09/2003,386.682,,,,,,,,
17/09/2003,382.393,,,,,,,,
18/09/2003,382.079,,,,,,,,
19/09/2003,382.568,,,,,,,,
22/09/2003,381.071,,,,,,,,
23/09/2003,382.997,,,,,,,,
24/09/2003,384.425,,,,,,,,
25/09/2003,379.461,,,,,,,,
26/09/2003,377.381,,,,,,,,
29/09/2003,371.579,,,,,,,,
30/09/2003,374.817,,,,,,,,
01/10/2003,374.817,,,,,,,,
02/10/2003,374.817,,,,,,,,
03/10/2003,374.817,,,,,,,,
06/10/2003,374.817,,,,,,,,
07/10/2003,374.817,,,,,,,,
08/10/2003,376.976,,,,,,,,
09/10/2003,376.527,,,,,,,,
10/10/2003,386.182,,,,,,,,
13/10/2003,385.177,,,,,,,,
14/10/2003,382.615,,,,,,,,
15/10/2003,381.672,,,,,,,,
16/10/2003,376.196,,,,,,,,
17/10/2003,376.855,,,,,,,,
20/10/2003,374.334,,,,,,,,
21/10/2003,375.418,,,,,,,,
22/10/2003,383.769,,,,,,,,
23/10/2003,380.643,,,,,,,,
24/10/2003,378.268,,,,,,,,
27/10/2003,373.405,,,,,,,,
28/10/2003,371.997,,,,,,,,
29/10/2003,367.277,,,,,,,,
30/10/2003,362.564,,,,,,,,
31/10/2003,364.803,,,,,,,,
03/11/2003,369.205,,,,,,,,
04/11/2003,375.206,,,,,,,,
05/11/2003,371.831,,,,,,,,
06/11/2003,364.282,,,,,,,,
07/11/2003,358.842,,,,,,,,
10/11/2003,358.61,,,,,,,,
11/11/2003,359.841,,,,,,,,
12/11/2003,353.456,,,,,,,,
13/11/2003,354.559,,,,,,,,
14/11/2003,356.939,,,,,,,,
17/11/2003,355.468,,,,,,,,
18/11/2003,350.738,,,,,,,,
19/11/2003,356.153,,,,,,,,
20/11/2003,367.322,,,,,,,,
21/11/2003,362.449,,,,,,,,
24/11/2003,372.293,,,,,,,,
25/11/2003,374.912,,,,,,,,
26/11/2003,376.622,,,,,,,,
27/11/2003,369.141,,,,,,,,
28/11/2003,371.249,,,,,,,,
01/12/2003,378.979,,,,,,,,
02/12/2003,379.136,,,,,,,,
03/12/2003,380.798,,,,,,,,
04/12/2003,381.99,,,,,,,,
05/12/2003,382.107,,,,,,,,
08/12/2003,378.476,,,,,,,,
09/12/2003,379.863,,,,,,,,
10/12/2003,383.314,,,,,,,,
11/12/2003,383.831,,,,,,,,
12/12/2003,382.802,,,,,,,,
15/12/2003,383.329,,,,,,,,
16/12/2003,380.771,,,,,,,,
17/12/2003,378.318,,,,,,,,
18/12/2003,377.32,,,,,,,,
19/12/2003,370.381,,,,,,,,
22/12/2003,378.677,,,,,,,,
23/12/2003,381.33,,,,,,,,
24/12/2003,384.292,,,,,,,,
25/12/2003,383.772,,,,,,,,
26/12/2003,384.154,,,,,,,,
29/12/2003,380.754,,,,,,,,
30/12/2003,381.953,,,,,,,,
31/12/2003,378.628,,,,,,,,
01/01/2004,378.628,,,,,,,,
02/01/2004,380.406,,,,,,,,
05/01/2004,386.31,,,,,,,,
06/01/2004,386.914,,,,,,,,
07/01/2004,391.15,,,,,,,,
08/01/2004,396.315,,,,,,,,
09/01/2004,392.808,,,,,,,,
12/01/2004,398.051,,,,,,,,
13/01/2004,400.227,,,,,,,,
14/01/2004,398.406,,,,,,,,
15/01/2004,397.259,,,,,,,,
16/01/2004,400.554,,,,,,,,
19/01/2004,400.554,,,,,,,,
20/01/2004,400.554,,,,,,,,
21/01/2004,400.554,,,,,,,,
22/01/2004,400.554,,,,,,,,
23/01/2004,400.554,,,,,,,,
26/01/2004,400.554,,,,,,,,
27/01/2004,400.554,,,,,,,,
28/01/2004,400.554,,,,,,,,
29/01/2004,410.88,,,,,,,,
30/01/2004,404.629,,,,,,,,
